log_id,employee_code,employee_name,department,method,action,device_id,device_name,check_time,location,gps_lat,gps_lng,confidence
"LOG-3-0255","EMP-2012","Đỗ Thị M 12","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","14/03/2026 17:46:17","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0256","EMP-2011","Trịnh Văn L 11","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","14/03/2026 18:50:18","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0257","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","15/03/2026 07:45:18","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0258","EMP-2012","Đỗ Thị M 12","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","15/03/2026 08:05:55","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0259","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","15/03/2026 08:06:49","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0260","EMP-2012","Đỗ Thị M 12","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","15/03/2026 17:49:07","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0261","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","15/03/2026 17:58:04","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0262","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","15/03/2026 18:55:46","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0263","EMP-2003","Lê Văn C 3","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","16/03/2026 07:19:57","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0264","EMP-2014","Huỳnh Thị O 14","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","16/03/2026 07:28:13","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0265","EMP-2002","Trần Thị B 2","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","16/03/2026 07:32:51","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0266","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","16/03/2026 07:35:55","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0267","EMP-2013","Hồ Văn N 13","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","16/03/2026 07:36:15","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0268","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","16/03/2026 07:42:39","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0269","EMP-2015","Dương Văn P 15","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","16/03/2026 07:48:37","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0270","EMP-2004","Phạm Thị D 4","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","16/03/2026 07:58:47","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0271","EMP-2008","Bùi Thị H 8","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","16/03/2026 08:04:14","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0272","EMP-2010","Lý Thị K 10","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","16/03/2026 08:11:43","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0273","EMP-2012","Đỗ Thị M 12","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","16/03/2026 08:12:56","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0274","EMP-2008","Bùi Thị H 8","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","16/03/2026 17:12:57","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0275","EMP-2010","Lý Thị K 10","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","16/03/2026 17:29:16","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0276","EMP-2015","Dương Văn P 15","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","16/03/2026 17:37:13","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0277","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","16/03/2026 17:54:40","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0278","EMP-2004","Phạm Thị D 4","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","16/03/2026 17:57:37","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0279","EMP-2013","Hồ Văn N 13","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","16/03/2026 18:03:45","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0280","EMP-2003","Lê Văn C 3","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","16/03/2026 18:18:04","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0281","EMP-2002","Trần Thị B 2","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","16/03/2026 18:22:22","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0282","EMP-2012","Đỗ Thị M 12","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","16/03/2026 18:48:19","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0283","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","16/03/2026 18:57:52","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0284","EMP-2014","Huỳnh Thị O 14","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","16/03/2026 18:59:35","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0285","EMP-2010","Lý Thị K 10","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","17/03/2026 07:22:36","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0286","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","17/03/2026 07:22:44","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0287","EMP-2013","Hồ Văn N 13","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","17/03/2026 07:34:36","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0288","EMP-2008","Bùi Thị H 8","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","17/03/2026 07:46:18","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0289","EMP-2014","Huỳnh Thị O 14","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","17/03/2026 07:48:53","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0290","EMP-2004","Phạm Thị D 4","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","17/03/2026 07:50:04","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0291","EMP-2015","Dương Văn P 15","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","17/03/2026 07:56:27","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0292","EMP-2003","Lê Văn C 3","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","17/03/2026 08:01:58","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0293","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","17/03/2026 08:02:43","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0294","EMP-2011","Trịnh Văn L 11","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","17/03/2026 08:09:17","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0295","EMP-2012","Đỗ Thị M 12","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","17/03/2026 08:10:16","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0296","EMP-2003","Lê Văn C 3","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","17/03/2026 17:15:15","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0297","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","17/03/2026 17:15:27","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0298","EMP-2013","Hồ Văn N 13","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","17/03/2026 17:23:38","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0299","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","17/03/2026 17:31:35","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0300","EMP-2011","Trịnh Văn L 11","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","17/03/2026 17:38:18","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0301","EMP-2014","Huỳnh Thị O 14","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","17/03/2026 18:13:35","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0302","EMP-2010","Lý Thị K 10","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","17/03/2026 18:18:02","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0303","EMP-2004","Phạm Thị D 4","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","17/03/2026 18:23:10","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0304","EMP-2012","Đỗ Thị M 12","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","17/03/2026 18:32:08","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0305","EMP-2015","Dương Văn P 15","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","17/03/2026 18:51:29","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0306","EMP-2008","Bùi Thị H 8","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","17/03/2026 18:53:20","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0307","EMP-2002","Trần Thị B 2","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","18/03/2026 07:18:40","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0308","EMP-2008","Bùi Thị H 8","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","18/03/2026 07:23:04","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0309","EMP-2010","Lý Thị K 10","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","18/03/2026 07:36:04","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0310","EMP-2014","Huỳnh Thị O 14","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","18/03/2026 07:46:31","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0311","EMP-2004","Phạm Thị D 4","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","18/03/2026 07:53:04","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0312","EMP-2003","Lê Văn C 3","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","18/03/2026 07:56:24","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0313","EMP-2013","Hồ Văn N 13","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","18/03/2026 07:56:32","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0314","EMP-2015","Dương Văn P 15","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","18/03/2026 07:57:26","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0315","EMP-2012","Đỗ Thị M 12","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","18/03/2026 07:57:33","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0316","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","18/03/2026 08:02:53","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0317","EMP-2011","Trịnh Văn L 11","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","18/03/2026 08:05:15","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0318","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","18/03/2026 08:12:36","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0319","EMP-2002","Trần Thị B 2","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","18/03/2026 17:25:17","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0320","EMP-2015","Dương Văn P 15","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","18/03/2026 17:45:41","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0321","EMP-2004","Phạm Thị D 4","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","18/03/2026 17:58:24","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0322","EMP-2010","Lý Thị K 10","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","18/03/2026 17:58:37","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0323","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","18/03/2026 18:10:03","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0324","EMP-2013","Hồ Văn N 13","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","18/03/2026 18:20:14","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0325","EMP-2012","Đỗ Thị M 12","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","18/03/2026 18:20:31","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0326","EMP-2014","Huỳnh Thị O 14","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","18/03/2026 18:27:02","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0327","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","18/03/2026 18:35:33","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0328","EMP-2011","Trịnh Văn L 11","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","18/03/2026 18:42:20","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0329","EMP-2008","Bùi Thị H 8","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","18/03/2026 18:49:33","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0330","EMP-2003","Lê Văn C 3","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","18/03/2026 18:51:58","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0331","EMP-2004","Phạm Thị D 4","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","19/03/2026 07:15:21","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0332","EMP-2010","Lý Thị K 10","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","19/03/2026 07:18:33","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0333","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","19/03/2026 07:20:55","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0334","EMP-2013","Hồ Văn N 13","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","19/03/2026 07:25:44","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0335","EMP-2014","Huỳnh Thị O 14","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","19/03/2026 07:27:57","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0336","EMP-2011","Trịnh Văn L 11","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","19/03/2026 07:36:57","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0337","EMP-2003","Lê Văn C 3","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","19/03/2026 07:38:57","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0338","EMP-2008","Bùi Thị H 8","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","19/03/2026 07:43:29","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0339","EMP-2012","Đỗ Thị M 12","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","19/03/2026 07:51:52","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0340","EMP-2002","Trần Thị B 2","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","19/03/2026 08:00:40","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0341","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","19/03/2026 08:13:05","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0342","EMP-2014","Huỳnh Thị O 14","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","19/03/2026 17:06:13","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0343","EMP-2004","Phạm Thị D 4","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","19/03/2026 17:08:04","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0344","EMP-2003","Lê Văn C 3","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","19/03/2026 17:12:07","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0345","EMP-2013","Hồ Văn N 13","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","19/03/2026 17:23:19","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0346","EMP-2012","Đỗ Thị M 12","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","19/03/2026 17:36:33","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0347","EMP-2008","Bùi Thị H 8","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","19/03/2026 17:45:26","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0348","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","19/03/2026 17:50:07","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0349","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","19/03/2026 17:50:21","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0350","EMP-2010","Lý Thị K 10","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","19/03/2026 17:53:15","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0351","EMP-2002","Trần Thị B 2","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","19/03/2026 18:27:14","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0352","EMP-2011","Trịnh Văn L 11","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","19/03/2026 18:54:29","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0353","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","20/03/2026 07:21:42","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0354","EMP-2013","Hồ Văn N 13","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","20/03/2026 07:25:08","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0355","EMP-2014","Huỳnh Thị O 14","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","20/03/2026 07:25:52","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0356","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","20/03/2026 07:41:39","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0357","EMP-2011","Trịnh Văn L 11","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","20/03/2026 07:45:19","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0358","EMP-2004","Phạm Thị D 4","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","20/03/2026 07:47:39","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0359","EMP-2002","Trần Thị B 2","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","20/03/2026 07:48:53","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0360","EMP-2012","Đỗ Thị M 12","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","20/03/2026 07:51:42","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0361","EMP-2008","Bùi Thị H 8","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","20/03/2026 07:52:00","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0362","EMP-2003","Lê Văn C 3","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","20/03/2026 07:54:13","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0363","EMP-2010","Lý Thị K 10","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","20/03/2026 07:54:14","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0364","EMP-2015","Dương Văn P 15","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","20/03/2026 08:00:09","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0365","EMP-2011","Trịnh Văn L 11","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","20/03/2026 17:28:31","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0366","EMP-2015","Dương Văn P 15","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","20/03/2026 17:32:38","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0367","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","20/03/2026 17:33:17","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0368","EMP-2014","Huỳnh Thị O 14","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","20/03/2026 17:43:34","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0369","EMP-2003","Lê Văn C 3","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","20/03/2026 17:46:26","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0370","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","20/03/2026 17:50:21","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0371","EMP-2012","Đỗ Thị M 12","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","20/03/2026 17:53:53","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0372","EMP-2002","Trần Thị B 2","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","20/03/2026 18:15:43","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0373","EMP-2013","Hồ Văn N 13","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","20/03/2026 18:30:13","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0374","EMP-2004","Phạm Thị D 4","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","20/03/2026 18:40:52","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0375","EMP-2010","Lý Thị K 10","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","20/03/2026 18:59:09","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0376","EMP-2008","Bùi Thị H 8","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","20/03/2026 18:59:13","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0377","EMP-2003","Lê Văn C 3","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","21/03/2026 07:41:38","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0378","EMP-2004","Phạm Thị D 4","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","21/03/2026 08:03:45","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0379","EMP-2003","Lê Văn C 3","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","21/03/2026 17:40:58","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0380","EMP-2004","Phạm Thị D 4","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","21/03/2026 18:58:03","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0381","EMP-2012","Đỗ Thị M 12","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","22/03/2026 08:04:31","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0382","EMP-2012","Đỗ Thị M 12","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","22/03/2026 18:08:12","Văn phòng chính","10.7626","106.6601","0.98"
