log_id,employee_code,employee_name,department,method,action,device_id,device_name,check_time,location,gps_lat,gps_lng,confidence
"LOG-1-0255","EMP-2003","Lê Văn C 3","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","15/01/2026 17:03:45","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0256","EMP-2008","Bùi Thị H 8","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","15/01/2026 17:18:26","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0257","EMP-2014","Huỳnh Thị O 14","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","15/01/2026 17:23:37","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0258","EMP-2010","Lý Thị K 10","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","15/01/2026 17:26:10","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0259","EMP-2012","Đỗ Thị M 12","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","15/01/2026 17:39:36","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0260","EMP-2013","Hồ Văn N 13","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","15/01/2026 17:48:27","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0261","EMP-2011","Trịnh Văn L 11","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","15/01/2026 17:49:44","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0262","EMP-2004","Phạm Thị D 4","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","15/01/2026 17:57:57","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0263","EMP-2002","Trần Thị B 2","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","15/01/2026 18:01:20","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0264","EMP-2007","Đặng Văn G 7","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","15/01/2026 18:31:08","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0265","EMP-2015","Dương Văn P 15","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","15/01/2026 18:41:51","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0266","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","15/01/2026 18:50:58","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0267","EMP-2008","Bùi Thị H 8","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","16/01/2026 07:16:49","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0268","EMP-2010","Lý Thị K 10","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","16/01/2026 07:19:41","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0269","EMP-2015","Dương Văn P 15","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","16/01/2026 07:24:15","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0270","EMP-2012","Đỗ Thị M 12","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","16/01/2026 07:30:15","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0271","EMP-2014","Huỳnh Thị O 14","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","16/01/2026 07:33:38","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0272","EMP-2013","Hồ Văn N 13","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","16/01/2026 07:33:40","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0273","EMP-2004","Phạm Thị D 4","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","16/01/2026 07:35:25","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0274","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","16/01/2026 07:52:31","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0275","EMP-2011","Trịnh Văn L 11","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","16/01/2026 08:00:56","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0276","EMP-2002","Trần Thị B 2","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","16/01/2026 08:01:48","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0277","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","16/01/2026 08:06:45","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0278","EMP-2003","Lê Văn C 3","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","16/01/2026 08:12:19","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0279","EMP-2003","Lê Văn C 3","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","16/01/2026 17:15:41","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0280","EMP-2008","Bùi Thị H 8","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","16/01/2026 17:25:32","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0281","EMP-2013","Hồ Văn N 13","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","16/01/2026 17:30:57","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0282","EMP-2012","Đỗ Thị M 12","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","16/01/2026 17:40:26","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0283","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","16/01/2026 17:59:07","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0284","EMP-2004","Phạm Thị D 4","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","16/01/2026 18:13:36","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0285","EMP-2015","Dương Văn P 15","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","16/01/2026 18:14:09","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0286","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","16/01/2026 18:25:07","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0287","EMP-2010","Lý Thị K 10","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","16/01/2026 18:43:23","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0288","EMP-2002","Trần Thị B 2","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","16/01/2026 18:47:58","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0289","EMP-2011","Trịnh Văn L 11","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","16/01/2026 18:49:54","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0290","EMP-2014","Huỳnh Thị O 14","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","16/01/2026 18:57:34","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0291","EMP-2011","Trịnh Văn L 11","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","18/01/2026 07:18:12","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0292","EMP-2011","Trịnh Văn L 11","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","18/01/2026 18:07:05","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0293","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","19/01/2026 07:23:16","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0294","EMP-2008","Bùi Thị H 8","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","19/01/2026 07:34:40","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0295","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","19/01/2026 07:36:23","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0296","EMP-2013","Hồ Văn N 13","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","19/01/2026 07:36:40","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0297","EMP-2015","Dương Văn P 15","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","19/01/2026 07:39:03","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0298","EMP-2011","Trịnh Văn L 11","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","19/01/2026 07:43:40","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0299","EMP-2002","Trần Thị B 2","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","19/01/2026 07:45:15","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0300","EMP-2004","Phạm Thị D 4","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","19/01/2026 07:48:36","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0301","EMP-2012","Đỗ Thị M 12","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","19/01/2026 07:49:28","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0302","EMP-2003","Lê Văn C 3","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","19/01/2026 08:08:02","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0303","EMP-2014","Huỳnh Thị O 14","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","19/01/2026 08:13:58","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0304","EMP-2010","Lý Thị K 10","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","19/01/2026 08:14:28","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0305","EMP-2011","Trịnh Văn L 11","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","19/01/2026 17:04:30","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0306","EMP-2003","Lê Văn C 3","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","19/01/2026 17:34:47","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0307","EMP-2004","Phạm Thị D 4","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","19/01/2026 17:38:28","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0308","EMP-2008","Bùi Thị H 8","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","19/01/2026 17:46:38","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0309","EMP-2010","Lý Thị K 10","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","19/01/2026 17:47:45","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0310","EMP-2012","Đỗ Thị M 12","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","19/01/2026 17:54:23","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0311","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","19/01/2026 17:56:44","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0312","EMP-2013","Hồ Văn N 13","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","19/01/2026 18:12:44","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0313","EMP-2014","Huỳnh Thị O 14","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","19/01/2026 18:15:17","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0314","EMP-2015","Dương Văn P 15","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","19/01/2026 18:56:33","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0315","EMP-2002","Trần Thị B 2","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","19/01/2026 18:57:19","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0316","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","19/01/2026 18:58:03","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0317","EMP-2013","Hồ Văn N 13","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","20/01/2026 07:22:50","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0318","EMP-2004","Phạm Thị D 4","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","20/01/2026 07:25:46","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0319","EMP-2014","Huỳnh Thị O 14","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","20/01/2026 07:28:17","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0320","EMP-2012","Đỗ Thị M 12","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","20/01/2026 07:28:30","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0321","EMP-2015","Dương Văn P 15","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","20/01/2026 07:32:02","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0322","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","20/01/2026 07:38:20","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0323","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","20/01/2026 07:41:09","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0324","EMP-2011","Trịnh Văn L 11","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","20/01/2026 07:42:29","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0325","EMP-2003","Lê Văn C 3","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","20/01/2026 07:43:09","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0326","EMP-2010","Lý Thị K 10","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","20/01/2026 07:52:38","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0327","EMP-2008","Bùi Thị H 8","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","20/01/2026 07:56:24","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0328","EMP-2002","Trần Thị B 2","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","20/01/2026 08:03:18","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0329","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","20/01/2026 17:05:09","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0330","EMP-2011","Trịnh Văn L 11","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","20/01/2026 17:38:23","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0331","EMP-2004","Phạm Thị D 4","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","20/01/2026 17:40:21","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0332","EMP-2013","Hồ Văn N 13","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","20/01/2026 17:42:48","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0333","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","20/01/2026 17:43:11","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0334","EMP-2002","Trần Thị B 2","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","20/01/2026 17:53:34","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0335","EMP-2014","Huỳnh Thị O 14","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","20/01/2026 18:07:33","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0336","EMP-2015","Dương Văn P 15","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","20/01/2026 18:14:03","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0337","EMP-2008","Bùi Thị H 8","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","20/01/2026 18:32:28","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0338","EMP-2010","Lý Thị K 10","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","20/01/2026 18:34:40","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0339","EMP-2012","Đỗ Thị M 12","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","20/01/2026 18:35:19","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0340","EMP-2003","Lê Văn C 3","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","20/01/2026 18:53:00","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0341","EMP-2015","Dương Văn P 15","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","21/01/2026 07:17:18","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0342","EMP-2002","Trần Thị B 2","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","21/01/2026 07:17:21","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0343","EMP-2003","Lê Văn C 3","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","21/01/2026 07:17:39","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0344","EMP-2004","Phạm Thị D 4","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","21/01/2026 07:21:26","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0345","EMP-2008","Bùi Thị H 8","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","21/01/2026 07:27:11","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0346","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","21/01/2026 07:28:22","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0347","EMP-2014","Huỳnh Thị O 14","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","21/01/2026 07:28:37","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0348","EMP-2012","Đỗ Thị M 12","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","21/01/2026 07:32:46","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0349","EMP-2011","Trịnh Văn L 11","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","21/01/2026 07:34:55","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0350","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","21/01/2026 07:40:25","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0351","EMP-2013","Hồ Văn N 13","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","21/01/2026 08:02:26","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0352","EMP-2010","Lý Thị K 10","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","21/01/2026 08:08:18","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0353","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","21/01/2026 17:07:53","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0354","EMP-2002","Trần Thị B 2","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","21/01/2026 17:10:28","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0355","EMP-2010","Lý Thị K 10","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","21/01/2026 17:19:03","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0356","EMP-2015","Dương Văn P 15","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","21/01/2026 17:24:37","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0357","EMP-2003","Lê Văn C 3","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","21/01/2026 17:25:41","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0358","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","21/01/2026 17:29:05","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0359","EMP-2008","Bùi Thị H 8","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","21/01/2026 18:18:26","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0360","EMP-2004","Phạm Thị D 4","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","21/01/2026 18:20:03","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0361","EMP-2013","Hồ Văn N 13","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","21/01/2026 18:38:39","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0362","EMP-2014","Huỳnh Thị O 14","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","21/01/2026 18:39:33","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0363","EMP-2011","Trịnh Văn L 11","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","21/01/2026 18:41:12","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0364","EMP-2012","Đỗ Thị M 12","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","21/01/2026 18:59:55","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0365","EMP-2003","Lê Văn C 3","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","22/01/2026 07:16:11","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0366","EMP-2015","Dương Văn P 15","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","22/01/2026 07:30:27","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0367","EMP-2012","Đỗ Thị M 12","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","22/01/2026 07:37:26","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0368","EMP-2011","Trịnh Văn L 11","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","22/01/2026 07:42:57","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0369","EMP-2002","Trần Thị B 2","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","22/01/2026 07:43:37","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0370","EMP-2013","Hồ Văn N 13","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","22/01/2026 07:44:11","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0371","EMP-2008","Bùi Thị H 8","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","22/01/2026 07:49:55","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0372","EMP-2004","Phạm Thị D 4","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","22/01/2026 07:52:44","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0373","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","22/01/2026 08:06:00","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0374","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","22/01/2026 08:12:00","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0375","EMP-2014","Huỳnh Thị O 14","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","22/01/2026 08:12:36","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0376","EMP-2010","Lý Thị K 10","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","22/01/2026 08:12:49","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0377","EMP-2012","Đỗ Thị M 12","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","22/01/2026 17:19:29","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0378","EMP-2008","Bùi Thị H 8","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","22/01/2026 17:20:48","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0379","EMP-2010","Lý Thị K 10","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","22/01/2026 17:26:06","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0380","EMP-2015","Dương Văn P 15","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","22/01/2026 17:34:17","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0381","EMP-2014","Huỳnh Thị O 14","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","22/01/2026 18:01:41","Văn phòng chính","10.7626","106.6601","0.98"
